text,label
"Pah, said the lady.",0
"More tricks and witchery,",1
"but she was so fed up, that she did take Tiggy down the road to the park.",0
"While she was away, Katie’s mum said a little magic spell.",0
"She didn’t actually collect all the lost cards in one go, because that would be too noticeable, but it did help Katie and Isis find them all ten times as quickly as they would normally, and when they picked them up, they were all clean.",0
"All the way down the street, the stall owners were making light work of setting up everything again, and Katie’s mum, who had already reset her stall, was lending a helping hand wherever she could.",0
"Everyone was saying how unlucky it had been that the storm had blown down the street, but as everyone was helping each other, there were cheerful smiles and jokes all round.",0
"When the gift store owner returned, she found that her store was set up as well, if not better, than before.",0
"Well thank you,",1
she said grudgingly to Katie.,0
"Don’t thank me, thank my mum,",1
"replied Katie. And although the gift store owner did not quite go as far as to thank Katie’s mum, she never said a bad word against her again, and from that day on, all the other shopkeepers on the street said things like:",0
"Well she might be a witch, but she’s still a nice person.",1
"Lapis, the ancient Egyptian cat, returns in this spooky two-part adventure We cats have our hates.",0
"We hate water ( except to drink), crocodiles, snakes, fleas, rotten fish, feeling hungry, dirt, stupid dogs, and all sorts of ghosts and spectres.",0
"So if this story is a bit scary, I’m sorry, I can’t help it.",0
Spooky stuff happens sometimes.,0
It was the time of the month when Lord Khonsu is round and fat.,0
"Oh, I am forgetting, you future people don’t call the gods by the names we use.",0
I had better let you know that Lord Khonsu is the moon god.,0
"Around midnight, my sister friend, Chloe, and I were sitting on the roof of the house belonging to Nanoona, the priestess.",0
"We were enjoying the aroma of grilled fish that was still lingering around the smoke hole in her roof, just above the stove where she cooks.",0
"All was quiet - but here’s the thing - the deadliest danger isn’t yappy like a dog, or hissy like a bandit cat - it sneaks up silently.",0
Chloe and I both felt it at the same time.,0
It was the feeling you get along your spine when a snake slithers out of the grass just in front of you.,0
It was like UGGGGGGG!,0
"Only it wasn’t in front of us, we both knew that whatever it was lurked behind us.",0
"We wanted to run, but our legs were frozen.",0
A moment or two later a large white cat sat down beside us.,0
What are you doing?,1
he asked.,0
Can’t you smell?,1
murmured Chloe.,0
We are savouring the smoke from the grilled fish.,1
I can’t smell anymore.,1
"Poor you,",1
"I said,",0
have you lost your nose in a fight?,1
said the white cat.,0
We dead cats can’t smell.,1
Chloe and I both shuddered.,0
"Did you say, d-d-d,",1
"asked Chloe, but she could not finish the dreadful word.",0
The pale cat nodded.,0
"Well,",1
"I said,",0
Nice meeting you.,1
It’s time for us to be heading off.,1
Our master will be worried that we’re not back.,1
And then Chloe and I both legged it across the rooftops faster than a pair of shooting stars.,0
"Back home, I pawed at Amon’s sleeping head.",0
"He’s our master, a priest at the temple of lady bastet, and he understands our language.",0
"Amon, Amon,",1
we meowed.,0
What is it?,1
"he asked drowsily,",0
you look like you just saw a ghost.,1
We did!,1
we both screeched.,0
Don’t be silly kitties,1
"said Amon now sitting up,",0
Ghosts aren’t allowed out of the underworld.,1
Lord Osiris is strict.,1
"Once a spirit has been admitted to the Field of Reeds, there’s no turning back.",1
"You just got spooked by some shadow or something,",1
"He was so certain that spirits are not allowed to flit around the living world, that we began to think that he was right - and the cat we had met wasn’t a ghost, just some kind of freaky weirdo.",0
"Even so, we both thought it safer to skip the midnight strolls.",0
"It was about a week later, when we were curled up on the foot of Amnon’s bed, when we were awoken by a caterwauling and screeching so deafening and scary that even Amon exclaimed:",0
Ye Gods !,1
Has every spirit been released from the underworld?,1
You told us that was impossible!,1
I reminded him.,0
It’s is!,1
"answered Amon,",0
"But sometimes the impossible happens, before adding, ",0
"Well, don’t just sit there, go and find out what’s making that row!",1
Are you kidding?,1
We both replied shaking our heads.,0
We’re going to hide in the cupboard until the dreadful noise stops.,1
Which is what we did.,0
The terrifying sounds continued to rip through the night skies until Lord Ra’s red sun peeked over the horizon in the East. By dawn we were certain that the world must have ended amid some end-of-days war between the gods.,0
"But when we finally peaked through the slats of the window shutters, we saw that our neighbours houses were still standing, and the River Nile was gently flowing, not flooding nor dried up, and no gods were flying around the sky in their chariots.",0
"By Lady Bastet,",1
"said Amon,",0
apocalypse has been postponed.,1
Which was a priest’s fancy way of saying that the world had not ended just yet.,0
It was at Lady Bastet’s temple that we learned what had happened.,0
"As I have mentioned before, there are thousands of stray cats who stay on the steps of the temple, competing for the scraps thrown by the priests and the pilgrims.",0
"Every so often, some wicked priests catch a whole load of cats and turn them into mummies to sell to the tourists.",0
"It’s one of the hazards of hanging around the temple, and is why we are so lucky that Amon took us into his house.",0
